% Model:              poly_cp_WithResults.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 21 2021, 10:33
% Dimension:          3
% Nodes:              7402
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Color
2.8984516047641343E-6     0                        8.38960744229541E-7      4.990520794248726E-12
2.949225802382067E-6      0                        8.094803721147705E-7     5.327239788314621E-12
2.9492258023820676E-6     0                        8.694803721147706E-7     4.884009538148979E-12
2.795715882919135E-6      0                        8.384411163443114E-7     4.671920365069068E-12
2.8464900805370682E-6     0                        8.689607442295409E-7     4.622021617909563E-12
2.897264278155001E-6      0                        8.994803721147704E-7     4.545928830691097E-12
2.948038475772935E-6      0                        9.3E-7                   4.443642003413664E-12
2.794528556310002E-6      0                        8.989607442295407E-7     4.224282634942971E-12
2.8453027539279354E-6     0                        9.294803721147703E-7     4.178608316605784E-12
2.8960769515458683E-6     0                        9.599999999999997E-7     4.106739958209633E-12
2.7933412297008693E-6     0                        9.5948037211477E-7       3.782047995893042E-12
2.8441154273188026E-6     0                        9.899999999999996E-7     3.740598106378171E-12
2.7921539030917365E-6     0                        1.0199999999999996E-6    3.3452164479192786E-12
3.0000000000000005E-6     2.4E-8                   9.599999999999849E-7     4.251654004715572E-12
3.000000000000001E-6      3.0E-8                   9.599999999999813E-7     4.224897121327768E-12
3.0000000000000005E-6     1.7999999999999996E-8    9.599999999999885E-7     4.278496761783006E-12
3.0E-6                    2.3999999999999997E-8    1.0199999999999843E-6    3.877489979851519E-12
3.0E-6                    3.0E-8                   1.0199999999999807E-6    3.850891105274392E-12
3.0E-6                    1.1999999999999998E-8    9.59999999999992E-7      4.305425392530068E-12
3.0000000000000005E-6     1.8E-8                   1.0199999999999881E-6    3.904174728108273E-12
3.0E-6                    2.3999999999999997E-8    1.0799999999999837E-6    3.5202938618078873E-12
3.0E-6                    3.0E-8                   1.0799999999999801E-6    3.493852996041439E-12
3.000000000000001E-6      6.0E-9                   9.599999999999959E-7     4.33243989695676E-12
3.0E-6                    1.2E-8                   1.0199999999999917E-6    3.930945350044657E-12
3.0E-6                    1.8E-8                   1.0799999999999875E-6    3.546820601253964E-12
3.0000000000000005E-6     2.4E-8                   1.1399999999999834E-6    3.1800656505846783E-12
3.0E-6                    3.0E-8                   1.1399999999999798E-6    3.153782793628906E-12
2.948038475772934E-6      3.0E-8                   9.89999999999981E-7      3.889367157586348E-12
2.9480384757729336E-6     3.0E-8                   1.0499999999999804E-6    3.4950525140524407E-12
2.9480384757729336E-6     3.0E-8                   1.1099999999999798E-6    3.1177057773389574E-12
2.948038475772934E-6      3.0E-8                   1.1699999999999795E-6    2.7573269474458955E-12
2.896076951545868E-6      3.0E-8                   1.0199999999999805E-6    3.5242824587264277E-12
2.896076951545868E-6      3.0E-8                   1.0799999999999801E-6    3.1096591877119903E-12
2.8960769515458675E-6     3.0E-8                   1.1399999999999798E-6    2.7120038235179774E-12
2.844115427318801E-6      3.0E-8                   1.0499999999999804E-6    3.1296430247480105E-12
2.8441154273188014E-6     3.0E-8                   1.10999999999998E-6      2.6947111262530435E-12
2.7921539030917353E-6     3.0E-8                   1.0799999999999801E-6    2.705448855651094E-12
3.0E-6                    3.0E-8                   1.1999999999999792E-6    2.830680498036797E-12
9.599999999999997E-7      6.0E-9                   3.0E-6                   -1.721501354907224E-11
9.600000000000033E-7      0                        3.0000000000000005E-6    -1.71900243845327E-11
9.599999999999963E-7      1.2E-8                   3.0E-6                   -1.7240073284356797E-11
1.02E-6                   6.0E-9                   3.0E-6                   -1.6971590674283806E-11
1.0200000000000034E-6     0                        3.0E-6                   -1.6947294483167122E-11
9.59999999999993E-7       1.8E-8                   3.0E-6                   -1.7265203590386367E-11
1.0199999999999968E-6     1.2E-8                   3.0E-6                   -1.6995957436145497E-11
1.0800000000000005E-6     6.0E-9                   3.0E-6                   -1.6747470056392076E-11
1.0800000000000038E-6     0                        3.0E-6                   -1.6723866838698247E-11
9.599999999999897E-7      2.4E-8                   3.0000000000000005E-6    -1.729040446716096E-11
1.0199999999999932E-6     1.8E-8                   3.0E-6                   -1.702039476875222E-11
1.079999999999997E-6      1.2E-8                   3.0E-6                   -1.6771143844830913E-11
1.1400000000000007E-6     6.0E-9                   3.0000000000000005E-6    -1.654265169539704E-11
1.1400000000000041E-6     0                        3.0E-6                   -1.6519741451126073E-11
1.2000000000000044E-6     0                        3.0E-6                   -1.6334918320450602E-11
1.0566396079136745E-6     0                        2.8390920757469825E-6    -1.5770228904583538E-11
1.088852810551565E-6      0                        2.7854561009959763E-6    -1.532185337554569E-11
1.0844264052757843E-6     0                        2.8927280504979886E-6    -1.59981548278884E-11
1.1166396079136748E-6     0                        2.839092075746982E-6     -1.554225222345795E-11
1.1122132026378941E-6     0                        2.9463640252489944E-6    -1.6247992343402587E-11
1.1444264052757846E-6     0                        2.8927280504979878E-6    -1.5784562663579525E-11
1.1722132026378946E-6     0                        2.9463640252489944E-6    -1.604878469591041E-11
1.024426405275784E-6      0                        2.8927280504979886E-6    -1.6231049249093987E-11
1.0522132026378938E-6     0                        2.9463640252489944E-6    -1.6466502247791464E-11
9.922132026378936E-7      0                        2.9463640252489944E-6    -1.6704314409077044E-11
1.1999999999999997E-6     2.4E-8                   3.0000000000000005E-6    -1.6424877691154145E-11
1.1399999999999971E-6     2.4E-8                   3.0E-6                   -1.6612266773328306E-11
1.139999999999996E-6      3.0E-8                   3.0000000000000005E-6    -1.663573016286969E-11
1.2000000000000008E-6     1.8E-8                   3.0E-6                   -1.6402194075805034E-11
1.1399999999999982E-6     1.7999999999999996E-8    3.0E-6                   -1.6588932565569068E-11
1.0799999999999947E-6     2.3999999999999997E-8    3.0E-6                   -1.6818984263387492E-11
1.0799999999999935E-6     3.0E-8                   3.0E-6                   -1.6843098245339005E-11
1.200000000000002E-6      1.2E-8                   3.0E-6                   -1.6379639642238076E-11
1.1399999999999995E-6     1.1999999999999998E-8    3.0E-6                   -1.656572753959198E-11
1.0799999999999958E-6     1.8E-8                   3.0E-6                   -1.6794999463218123E-11
1.019999999999992E-6      2.3999999999999997E-8    3.0E-6                   -1.7045030161331713E-11
1.019999999999991E-6      3.0E-8                   3.0E-6                   -1.7069794735693354E-11
1.2000000000000031E-6     5.999999999999998E-9     3.0E-6                   -1.6357214390453263E-11
9.599999999999885E-7      3.0E-8                   3.0E-6                   -1.731581963393272E-11
1.1738419164822373E-6     3.0E-8                   2.950455200583578E-6     -1.618653386335819E-11
1.1138419164822347E-6     3.0E-8                   2.950455200583577E-6     -1.638809452352758E-11
1.0538419164822324E-6     3.0E-8                   2.950455200583577E-6     -1.6608983591582002E-11
9.938419164822298E-7      3.0E-8                   2.950455200583577E-6     -1.684920106752145E-11
1.147683832964476E-6      3.0E-8                   2.9009104011671547E-6    -1.5944516541737025E-11
1.0876838329644736E-6     3.0E-8                   2.9009104011671543E-6    -1.6159598187491523E-11
1.027683832964471E-6      3.0E-8                   2.9009104011671547E-6    -1.6394008241131037E-11
1.121525749446715E-6      3.0E-8                   2.8513656017507316E-6    -1.572163852342192E-11
1.0615257494467123E-6     3.0E-8                   2.8513656017507316E-6    -1.5950241154761516E-11
1.0953676659289536E-6     3.0E-8                   2.801820802334309E-6     -1.5517899808412858E-11
1.1999999999999985E-6     3.0E-8                   3.0E-6                   -1.6447690488285407E-11
1.1466396079136747E-6     0                        2.787130551519916E-6     -1.5100424607451328E-11
1.118852810551565E-6      0                        2.73349457676891E-6      -1.487385197632242E-11
1.2044264052757848E-6     0                        2.7888050020438556E-6    -1.4910345696258542E-11
1.1766396079136748E-6     0                        2.735169027292849E-6     -1.4655687689703695E-11
1.2622132026378946E-6     0                        2.790479452567795E-6     -1.4751616641967354E-11
1.2344264052757848E-6     0                        2.7368434778167886E-6    -1.446887325998656E-11
1.3200000000000047E-6     0                        2.7921539030917344E-6    -1.462423744457775E-11
1.292213202637895E-6      0                        2.7385179283407283E-6    -1.4313408687171009E-11
1.1744264052757847E-6     0                        2.8407665262709217E-6    -1.5348908830789534E-11
1.2322132026378947E-6     0                        2.8424409767948613E-6    -1.5186915295022703E-11
1.2900000000000046E-6     0                        2.844115427318801E-6     -1.5056271616157455E-11
1.2022132026378945E-6     0                        2.8944025010219274E-6    -1.5619304646337055E-11
1.2600000000000045E-6     0                        2.896076951545867E-6     -1.5485396485996166E-11
1.2300000000000045E-6     0                        2.948038475772934E-6     -1.5911612054093883E-11
1.3500000000000047E-6     0                        2.740192378864668E-6     -1.4189293971257047E-11
1.209061071959749E-6      0                        2.5852729046821034E-6    -1.3561512632313701E-11
1.239130492429144E-6      0                        2.535865680653168E-6     -1.3115856521526493E-11
1.2367784488524645E-6     0                        2.6363545792349783E-6    -1.3799700848243146E-11
1.266847869321859E-6      0                        2.586947355206043E-6     -1.3365550180424653E-11
1.2644958257451795E-6     0                        2.6874362537878533E-6    -1.4050332866528923E-11
1.2945652462145742E-6     0                        2.638029029758918E-6     -1.3627687641679132E-11
1.3222826231072896E-6     0                        2.689110704311793E-6     -1.3902268905289933E-11
1.1789916514903543E-6     0                        2.6346801287110387E-6    -1.4003063911708753E-11
1.2067090283830695E-6     0                        2.6857618032639137E-6    -1.4229746684669498E-11
1.1489222310209596E-6     0                        2.684087352739974E-6     -1.4440510359711662E-11
1.230000000000001E-6      3.0E-8                   2.9480384757729293E-6    -1.6019305864528812E-11
1.2038419164822398E-6     3.0E-8                   2.8984936763565062E-6    -1.575223750388608E-11
1.1776838329644785E-6     3.0E-8                   2.8489488769400835E-6    -1.5504308446549402E-11
1.1515257494467172E-6     3.0E-8                   2.7994040775236604E-6    -1.5275518692518777E-11
1.125367665928956E-6      3.0E-8                   2.749859278107238E-6     -1.5065868241794204E-11
1.2600000000000034E-6     3.0E-8                   2.8960769515458577E-6    -1.558727468712947E-11
1.233841916482242E-6      3.0E-8                   2.8465321521294346E-6    -1.5314294590771224E-11
1.207683832964481E-6      3.0E-8                   2.7969873527130124E-6    -1.5060453797719025E-11
1.1815257494467198E-6     3.0E-8                   2.7474425532965893E-6    -1.482575230797289E-11
1.2900000000000059E-6     3.0E-8                   2.8441154273187865E-6    -1.515159695608738E-11
1.2638419164822445E-6     3.0E-8                   2.7945706279023634E-6    -1.4872705124013622E-11
1.2376838329644834E-6     3.0E-8                   2.745025828485941E-6     -1.461295259524591E-11
1.3200000000000083E-6     3.0E-8                   2.7921539030917153E-6    -1.4712272671402544E-11
1.2938419164822472E-6     3.0E-8                   2.742609103675293E-6     -1.442746910361327E-11
1.3500000000000108E-6     3.0E-8                   2.740192378864644E-6     -1.4269301833074967E-11
1.327037783093009E-6      3.0E-8                   2.6934100360409616E-6    -1.3995363764141652E-11
1.2708796995752452E-6     3.0E-8                   2.6958267608516096E-6    -1.4173666016953885E-11
1.2147216160574814E-6     3.0E-8                   2.6982434856622586E-6    -1.4379284490860453E-11
1.158563532539718E-6      3.0E-8                   2.7006602104729067E-6    -1.4612219185861357E-11
1.3040755661860072E-6     3.0E-8                   2.646627693217279E-6     -1.37305283886407E-11
1.2479174826682434E-6     3.0E-8                   2.649044418027927E-6     -1.3928965623726861E-11
1.1917593991504798E-6     3.0E-8                   2.6514611428385755E-6    -1.4154719079907353E-11
1.2811133492790054E-6     3.0E-8                   2.5998453503935964E-6    -1.347479570657211E-11
1.2249552657612416E-6     3.0E-8                   2.6022620752042444E-6    -1.3693367923932197E-11
1.2581511323720036E-6     3.0E-8                   2.5530630075699133E-6    -1.3228165717935877E-11
1.2967457334248874E-6     0                        2.5355996994883164E-6    -1.2910643803675948E-11
1.2690283565321722E-6     0                        2.484518024935441E-6     -1.2669409193143779E-11
1.354360974420631E-6      0                        2.5353337183234643E-6    -1.2687119226821803E-11
1.3266435975279156E-6     0                        2.4842520437705898E-6    -1.2441899862299312E-11
1.4119762154163747E-6     0                        2.5350677371586127E-6    -1.2445282790964075E-11
1.3842588385236595E-6     0                        2.4839860626057377E-6    -1.2196078672451257E-11
1.4695914564121184E-6     0                        2.534801755993761E-6     -1.2185134496102743E-11
1.4418740795194032E-6     0                        2.483720081440886E-6     -1.1931945623599613E-11
1.3244631103176026E-6     0                        2.586681374041191E-6     -1.3164322216564431E-11
1.3820783513133465E-6     0                        2.5864153928763397E-6    -1.2944782393700613E-11
1.43969359230909E-6       0                        2.5861494117114877E-6    -1.2706930711833201E-11
1.3521804872103179E-6     0                        2.637763048594066E-6     -1.3430444431809232E-11
1.4097957282060613E-6     0                        2.6374970674292147E-6    -1.3214889362935735E-11
1.379897864103033E-6      0                        2.688844723146941E-6     -1.3709010449410354E-11
1.4994893205151466E-6     0                        2.483454100276034E-6     -1.1649500715744366E-11
1.357319587247563E-6      0                        2.3306576057410736E-6    -1.1210764940947967E-11
1.3867499974860269E-6     0                        2.279370799342951E-6     -1.0708373294655907E-11
1.3855044180048432E-6     0                        2.3816784309743444E-6    -1.1449975825808898E-11
1.4149348282433067E-6     0                        2.330391624576222E-6     -1.0941881135893596E-11
1.413689248762123E-6      0                        2.4326992562076153E-6    -1.1690369386692782E-11
1.4431196590005866E-6     0                        2.3814124498094924E-6    -1.1176571653154239E-11
1.4713044897578667E-6     0                        2.4324332750427636E-6    -1.1412444846437831E-11
1.3278891770090995E-6     0                        2.381944412139196E-6     -1.1705068139459963E-11
1.3560740077663796E-6     0                        2.432965237372467E-6     -1.1949982067944138E-11
1.2984587667706357E-6     0                        2.433231218537319E-6     -1.2191282890191904E-11
1.3835023980211987E-6     3.0E-8                   2.693474729367002E-6     -1.3811265045045783E-11
1.3605401811141969E-6     3.0E-8                   2.646692386543319E-6     -1.3544139479433073E-11
1.3375779642071949E-6     3.0E-8                   2.5999100437196362E-6    -1.328611660725272E-11
1.314615747300193E-6      3.0E-8                   2.553127700895953E-6     -1.303719642850473E-11
1.2916535303931915E-6     3.0E-8                   2.506345358072271E-6     -1.2797378943189103E-11
1.4170047960423864E-6     3.0E-8                   2.6467570798693587E-6    -1.3339401304566702E-11
1.3940425791353843E-6     3.0E-8                   2.599974737045676E-6     -1.3079088242274596E-11
1.3710803622283827E-6     3.0E-8                   2.5531923942219935E-6    -1.282787787341484E-11
1.348118145321381E-6      3.0E-8                   2.506410051398311E-6     -1.2585770197987452E-11
1.450507194063574E-6      3.0E-8                   2.6000394303717168E-6    -1.2853710611637736E-11
1.4275449771565722E-6     3.0E-8                   2.5532570875480338E-6    -1.2600210052666223E-11
1.4045827602495704E-6     3.0E-8                   2.506474744724351E-6     -1.2355812187127074E-11
1.484009592084762E-6      3.0E-8                   2.5533217808740736E-6    -1.2354192966258863E-11
1.4610473751777601E-6     3.0E-8                   2.5065394380503914E-6    -1.210750491060796E-11
1.5175119901059496E-6     3.0E-8                   2.5066041313764313E-6    -1.1840848368430104E-11
1.433877710071597E-6      3.0E-8                   2.4535212062721097E-6    -1.1841349092642188E-11
1.4903423249997868E-6     3.0E-8                   2.4535858995981496E-6    -1.1578603257713476E-11
1.4067080449654342E-6     3.0E-8                   2.400502974493827E-6     -1.1577973121373788E-11
1.4631726598936236E-6     3.0E-8                   2.4005676678198674E-6    -1.1319137993694219E-11
1.3795383798592714E-6     3.0E-8                   2.3474847427155454E-6    -1.131737699680277E-11
1.4360029947874609E-6     3.0E-8                   2.3475494360415852E-6    -1.1062452576372338E-11
1.4088333296812979E-6     3.0E-8                   2.2945312042633035E-6    -1.0808547005747836E-11
1.3774130951434077E-6     3.0E-8                   2.453456512946069E-6     -1.2085745661912162E-11
1.3502434300372447E-6     3.0E-8                   2.4004382811677873E-6    -1.1818458983394625E-11
1.320948480215218E-6      3.0E-8                   2.453391819620029E-6     -1.2311792965523403E-11
1.4437687918387117E-6     0                        2.2819855242732256E-6    -1.04680512192014E-11
1.4155839610814318E-6     0                        2.230964699039955E-6     -1.023620136608443E-11
1.5007875861913966E-6     0                        2.2846002492035E-6       -1.0230243221006324E-11
1.4726027554341167E-6     0                        2.2335794239702293E-6    -9.998868679987127E-12
1.5578063805440814E-6     0                        2.2872149741337747E-6    -9.994949300070687E-12
1.5296215497868016E-6     0                        2.236194148900504E-6     -9.76405007114926E-12
1.6148251748967667E-6     0                        2.289829699064049E-6     -9.762169456394478E-12
1.5866403441394866E-6     0                        2.2388088738307783E-6    -9.531745539570826E-12
1.4719536225959916E-6     0                        2.3330063495064965E-6    -1.0701083748341322E-11
1.5289724169486767E-6     0                        2.335621074436771E-6     -1.0462800438048476E-11
1.5859912113013615E-6     0                        2.3382357993670455E-6    -1.0227031205015059E-11
1.5001384533532715E-6     0                        2.384027174739767E-6     -1.093529895350419E-11
1.5571572477059566E-6     0                        2.3866418996700414E-6    -1.0696540331113567E-11
1.5283232841105518E-6     0                        2.435047999973038E-6     -1.1170696834690003E-11
1.6436591384921715E-6     0                        2.241423598761053E-6     -9.301955085251824E-12
1.5096080846675494E-6     0                        2.088475179104623E-6     -8.81596104337906E-12
1.5409494591962553E-6     0                        2.040978672459512E-6     -8.345218188445867E-12
1.5352855044915286E-6     0                        2.138586410680008E-6     -9.053987282903981E-12
1.5666268790202345E-6     0                        2.0910899040348973E-6    -8.583549523838854E-12
1.5609629243155074E-6     0                        2.188697642255393E-6     -9.292582114967903E-12
1.5923042988442133E-6     0                        2.1412011356102825E-6    -8.822449451770844E-12
1.6179817186681925E-6     0                        2.1913123671856677E-6    -9.061917972241836E-12
1.4782667101388436E-6     0                        2.1359716857497335E-6    -9.288039191296551E-12
1.5039441299628226E-6     0                        2.1860829173251187E-6    -9.525760334953407E-12
1.4469253356101377E-6     0                        2.183468192394844E-6     -9.761452632198343E-12
1.6141671842781469E-6     3.0E-8                   2.256694604350651E-6     -9.637843602958254E-12
1.585101326696461E-6      3.0E-8                   2.2071722607160304E-6    -9.420395348812841E-12
1.6432272066222139E-6     3.0E-8                   2.2109676686824376E-6    -9.19605844906149E-12
1.5560354691147751E-6     3.0E-8                   2.157649917081409E-6     -9.204476382442433E-12
1.614161349040528E-6      3.0E-8                   2.1614453250478164E-6    -8.977735306680817E-12
1.5269696115330892E-6     3.0E-8                   2.108127573446788E-6     -8.99008670384704E-12
1.5850954914588421E-6     3.0E-8                   2.1119229814131953E-6    -8.76094145207515E-12
1.5560296338771562E-6     3.0E-8                   2.0624006377785745E-6    -8.545676885244496E-12
1.5560413043523938E-6     3.0E-8                   2.252899196384244E-6     -9.862961005089145E-12
1.5269754467707081E-6     3.0E-8                   2.2033768527496227E-6    -9.647916926954002E-12
1.4979095891890222E-6     3.0E-8                   2.153854509115002E-6     -9.434402136593866E-12
1.4979154244266409E-6     3.0E-8                   2.2491037884178362E-6    -1.009126308560985E-11
1.468849566844955E-6      3.0E-8                   2.199581444783215E-6     -9.878623183484978E-12
1.4397895445008878E-6     3.0E-8                   2.245308380451429E-6     -1.0322749844520373E-11
1.6722930642038998E-6     3.0E-8                   2.2604900123170584E-6    -9.415910879217172E-12
1.5212985398193767E-6     3.0E-8                   2.404363075786275E-6     -1.1085194313049757E-11
1.5484682049255397E-6     3.0E-8                   2.457381307564557E-6     -1.1344902162620969E-11
1.5522547546389669E-6     3.0E-8                   2.3551402519744006E-6    -1.059726472236931E-11
1.5794244197451296E-6     3.0E-8                   2.4081584837526823E-6    -1.0854435310795104E-11
1.5832109694585568E-6     3.0E-8                   2.3059174281625256E-6    -1.0114814485672148E-11
1.6103806345647197E-6     3.0E-8                   2.3589356599408074E-6    -1.0369447812952519E-11
1.6413368493843099E-6     3.0E-8                   2.3097128361289333E-6    -9.889939669093207E-12
1.4941288747132137E-6     3.0E-8                   2.351344844007993E-6     -1.082826631017592E-11
1.5250850895328039E-6     3.0E-8                   2.3021220201961184E-6    -1.0342873980640897E-11
1.466959209607051E-6      3.0E-8                   2.298326612229711E-6     -1.057411815399946E-11
1.5949125690281845E-6     0                        2.0448399313603316E-6    -8.129133647756072E-12
1.5692351492042055E-6     0                        1.9947286997849465E-6    -7.888342701512806E-12
1.6488756788601138E-6     0                        2.0487011902611515E-6    -7.918813695165713E-12
1.6231982590361345E-6     0                        1.998589958685766E-6     -7.674994545533173E-12
1.7028387886920426E-6     0                        2.052562449161971E-6     -7.714258330674797E-12
1.6771613688680638E-6     0                        2.002451217586586E-6     -7.46741097765298E-12
1.7568018985239722E-6     0                        2.0564237080627905E-6    -7.515467554283314E-12
1.731124478699993E-6      0                        2.0063124764874053E-6    -7.2655919978722236E-12
1.6205899888521635E-6     0                        2.094951162935717E-6     -8.370493186538336E-12
1.6745530986840928E-6     0                        2.0988124218365367E-6    -8.163201437337255E-12
1.7285162085160218E-6     0                        2.102673680737356E-6     -7.961674276235606E-12
1.6462674086761425E-6     0                        2.145062394511102E-6     -8.612421317859602E-12
1.7002305185080717E-6     0                        2.1489236534119215E-6    -8.408157772047791E-12
1.6719448285001217E-6     0                        2.195173626086487E-6     -8.854918041719863E-12
1.785087588531922E-6      0                        2.010173735388225E-6     -7.069537606190904E-12
1.65564885852732E-6       0                        1.8547373428099754E-6    -6.499723220648723E-12
1.6844534283016917E-6     0                        1.808073557151652E-6     -6.032837544676477E-12
1.6808073985848777E-6     0                        1.9052623873691188E-6    -6.7506538310144645E-12
1.7096119683592492E-6     0                        1.858598601710795E-6     -6.285474086991946E-12
1.7059659386424353E-6     0                        1.955787431928262E-6     -7.005943423422301E-12
1.7347705084168068E-6     0                        1.9091236462699385E-6    -6.5424696113495076E-12
1.7599290484743645E-6     0                        1.959648690829082E-6     -6.8038241177491625E-12
1.6268442887529487E-6     0                        1.901401128468299E-6     -6.964602638778861E-12
1.652002828810506E-6      0                        1.9519261730274425E-6    -7.213827317194876E-12
1.598039718978577E-6      0                        1.9480649141266226E-6    -7.427475799066889E-12
1.6684233839713683E-6     3.0E-8                   2.1638532519553554E-6    -8.74908689613416E-12
1.6974892415530542E-6     3.0E-8                   2.2133755955899766E-6    -8.971688696171703E-12
1.6936195613205227E-6     3.0E-8                   2.1167388352282736E-6    -8.301791625544323E-12
1.7226854189022083E-6     3.0E-8                   2.166261178862895E-6     -8.527142795463729E-12
1.7188157386696766E-6     3.0E-8                   2.0696244185011914E-6    -7.854172637291991E-12
1.7478815962513627E-6     3.0E-8                   2.1191467621358126E-6    -8.082273177093256E-12
1.744011916018831E-6      3.0E-8                   2.0225100017741096E-6    -7.406229931377151E-12
1.7730777736005169E-6     3.0E-8                   2.072032345408731E-6     -7.637079841060281E-12
1.6393575263896824E-6     3.0E-8                   2.1143309083207342E-6    -8.528014383871624E-12
1.6645537037388366E-6     3.0E-8                   2.0672164915936524E-6    -8.077969743399928E-12
1.689749881087991E-6      3.0E-8                   2.0201020748665707E-6    -7.62760138526573E-12
1.6102916688079965E-6     3.0E-8                   2.0648085646861135E-6    -8.308471159384097E-12
1.6354878461571507E-6     3.0E-8                   2.0176941479590313E-6    -7.855677149030536E-12
1.5812258112263106E-6     3.0E-8                   2.0152862210514927E-6    -8.090457222671578E-12
1.7982739509496713E-6     3.0E-8                   2.0249179286816486E-6    -7.1915627873648045E-12
1.7167100831099439E-6     3.0E-8                   1.9705751131824078E-6    -7.148545681116345E-12
1.770972118040784E-6      3.0E-8                   1.972983040089947E-6     -6.927254296499945E-12
1.6894082502010563E-6     3.0E-8                   1.9186402245907063E-6    -6.897011595337301E-12
1.7436702851318966E-6     3.0E-8                   1.921048151498245E-6     -6.669095970116849E-12
1.6621064172921688E-6     3.0E-8                   1.8667053359990045E-6    -6.651627674040027E-12
1.716368452223009E-6      3.0E-8                   1.8691132629065434E-6    -6.4170878082155195E-12
1.689066619314122E-6      3.0E-8                   1.8171783743148418E-6    -6.171229810795958E-12
1.6624480481791036E-6     3.0E-8                   1.9681671862748692E-6    -7.376541375608975E-12
1.6351462152702163E-6     3.0E-8                   1.916232297683167E-6     -7.131631530433987E-12
1.6081860132482633E-6     3.0E-8                   1.96575925936733E-6      -7.611241379977837E-12
1.7449100478648733E-6     0                        1.8113498162372944E-6    -5.780048039593218E-12
1.7197515078073158E-6     0                        1.760824771678151E-6     -5.5217146814313294E-12
1.8053666674280553E-6     0                        1.814626075322937E-6     -5.544630646115706E-12
1.7802081273704976E-6     0                        1.7641010307637934E-6    -5.27624149006531E-12
1.8658232869912369E-6     0                        1.8179023344085792E-6    -5.326585364243948E-12
1.8406647469336792E-6     0                        1.7673772898494359E-6    -5.048140410305042E-12
1.926279906554419E-6      0                        1.821178593494222E-6     -5.1259121939779385E-12
1.9011213664968612E-6     0                        1.7706535489350785E-6    -4.8374114421505234E-12
1.770068587922431E-6      0                        1.8618748607964377E-6    -6.042740379797196E-12
1.8305252074856128E-6     0                        1.86515111988208E-6      -5.817378784208197E-12
1.8909818270487944E-6     0                        1.8684273789677226E-6    -5.609389300224945E-12
1.7952271279799886E-6     0                        1.9123999053555807E-6    -6.309791702043268E-12
1.8556837475431704E-6     0                        1.9156761644412233E-6    -6.094485904342775E-12
1.8203856680375463E-6     0                        1.962924949914724E-6     -6.581202006331431E-12
1.9615779860600427E-6     0                        1.773929808020721E-6     -4.644054585601753E-12
1.8241450224387864E-6     0                        1.603598454274574E-6     -3.948195886232639E-12
1.8669417287669827E-6     0                        1.58734505707582E-6      -3.674465526216922E-12
1.9097384350951793E-6     0                        1.5710916598770658E-6    -3.3991065149742968E-12
1.9525351414233753E-6     0                        1.5548382626783112E-6    -3.1221188525047673E-12
1.9953318477515717E-6     0                        1.5385848654795575E-6    -2.8435025388083283E-12
1.8585032633441005E-6     0                        1.6461812927111108E-6    -4.0978541060830994E-12
1.901299969672297E-6      0                        1.6299278955123566E-6    -3.8306975837329254E-12
1.944096676000493E-6      0                        1.6136744983136024E-6    -3.561912410155845E-12
1.9868933823286893E-6     0                        1.597421101114848E-6     -3.2914985853518562E-12
1.8928615042494146E-6     0                        1.6887641311476474E-6    -4.263716629261439E-12
1.935658210577611E-6      0                        1.6725107339488933E-6    -4.00313394457681E-12
1.978454916905807E-6      0                        1.6562573367501391E-6    -3.74092260866527E-12
1.9272197451547287E-6     0                        1.7313469695841843E-6    -4.445783455767658E-12
1.970016451482925E-6      0                        1.7150935723854301E-6    -4.1917746087485706E-12
1.7980466437809185E-6     0                        1.6429050336254683E-6    -4.324112405297794E-12
1.832404884686233E-6      0                        1.6854878720620052E-6    -4.479007780920824E-12
1.8667631255915467E-6     0                        1.7280707104985416E-6    -4.6501074598717346E-12
1.7719482651230512E-6     0                        1.6822116129763625E-6    -4.711671044185958E-12
1.8063065060283653E-6     0                        1.7247944514128992E-6    -4.871803575581562E-12
1.7458498864651835E-6     0                        1.7215181923272568E-6    -5.110871802897138E-12
1.9321803951764976E-6     2.999999999999999E-8     1.7451054212913072E-6    -4.639285424066728E-12
1.9432666321358744E-6     2.999999999999999E-8     1.6884946769727326E-6    -4.212043912011637E-12
1.9756651241957062E-6     2.999999999999999E-8     1.7305396826205812E-6    -4.398405126036073E-12
1.9543528690952517E-6     3.0E-8                   1.6318839326541584E-6    -3.785249695175163E-12
1.986751361155083E-6      2.999999999999999E-8     1.6739289383020065E-6    -3.963458865373845E-12
1.9654391060546286E-6     3.0E-8                   1.5752731883355838E-6    -3.358902773557309E-12
1.9978375981144604E-6     3.0E-8                   1.617318193983432E-6     -3.5289598999302356E-12
2.0089238350738372E-6     3.0E-8                   1.5607074496648577E-6    -3.094908229705245E-12
1.8997819031166658E-6     2.999999999999999E-8     1.7030604156434587E-6    -4.460881142438573E-12
1.910868140076043E-6      3.0E-8                   1.6464496713248845E-6    -4.0417916742092356E-12
1.92195437703542E-6       3.0E-8                   1.5898389270063098E-6    -3.623149501198517E-12
1.867383411056834E-6      3.0E-8                   1.6610154099956103E-6    -4.298585837032453E-12
1.878469648016211E-6      3.0E-8                   1.6044046656770357E-6    -3.887648412628871E-12
1.8349849189970024E-6     3.0E-8                   1.618970404347762E-6     -4.152399507848369E-12
1.9645788872363294E-6     2.999999999999999E-8     1.7871504269391554E-6    -4.833798681916918E-12
